product_id,manufacturer_article_number,article_description,article_number,manufacturer_code,manufacturer,group ,vehicle_type,e-mark,european,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,nett-price,price,stock,EAN,internal_code,photolink,fuel_effeciency,wet_grip,noise_performance,Noise_Class,snow_grip,ice_label,eprel_id,eprel_url,wcat,article_type
437988,235 45YR 18TPC7XL,235/45 YR18 TL 98Y  CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,45,18,98Y,123.67,246.5,>  20,4019238079401,313068,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,843311,https://eprel.ec.europa.eu/qr/843311,3,REIFEN
437989,245 45YR 18TPC7,245/45 YR18 TL 96Y  CO PREMIUM CONT 7 FR (EV),PC7,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,45,18,96Y,109.6,217.5,>  20,4019238079036,313076,https://www.etyre.net/preview/t3/co-pc7.jpg,C,A,71,B,N,N,834095,https://eprel.ec.europa.eu/qr/834095,3,REIFEN
437990,245 45YR 18TPC7XL,245/45 YR18 TL 100Y CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,45,18,100Y,112.5,225.5,>  20,4019238079043,313075,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,834109,https://eprel.ec.europa.eu/qr/834109,3,REIFEN
437991,225 40YR 18TPC7XL,225/40 YR18 TL 92Y  CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,225,40,18,92Y,77.6,155.5,>  20,4019238079142,313048,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,834107,https://eprel.ec.europa.eu/qr/834107,1,REIFEN
437992,235 40YR 18TPC7XL,235/40 YR18 TL 95Y  CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,40,18,95Y,103.53,203.5,>  20,4019238079203,313064,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,843306,https://eprel.ec.europa.eu/qr/843306,1,REIFEN
437996,245 40YR 18TPC7,245/40 YR18 TL 93Y  CO PREMIUM CONT 7 FR (EV),PC7,CO,CONTINENTAL,11,LUXE BANDEN,J,J,245,40,18,93Y,103.25,207.5,>  20,4019238079371,313073,https://www.etyre.net/preview/t3/co-pc7.jpg,C,A,71,B,N,N,843322,https://eprel.ec.europa.eu/qr/843322,3,REIFEN
438010,225 45YR 19TPC7XL,225/45 YR19 TL 96Y  CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,17,4 X 4,J,J,225,45,19,96Y,134.1,275.5,>  20,4019238079326,313056,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,843305,https://eprel.ec.europa.eu/qr/843305,3,REIFEN
438011,245 45WR 19TPC7,245/45 WR19 TL 98W  CO PREMIUM CONT 7 FR (EV),PC7,CO,CONTINENTAL,17,4 X 4,J,J,245,45,19,98W,149.77,305.5,>  20,4019238079180,313077,https://www.etyre.net/preview/t3/co-pc7.jpg,C,A,71,B,N,N,843324,https://eprel.ec.europa.eu/qr/843324,3,REIFEN
438013,275 40YR 21TPC7XL,275/40 YR21 TL 107Y CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,17,4 X 4,J,J,275,40,21,107Y,216.8,425,>  20,4019238079029,313079,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,834101,https://eprel.ec.europa.eu/qr/834101,2,REIFEN
438014,285 40YR 21TPC7XL,285/40 YR21 TL 109Y CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,17,4 X 4,J,J,285,40,21,109Y,226.15,446.5,>  20,4019238079012,313080,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,73,B,N,N,834094,https://eprel.ec.europa.eu/qr/834094,2,REIFEN
438020,265 50HR 20TCROSSRXXL,265/50 HR20 TL 111H CO CROSS CONT RX XL FR,CROSSRXXL,CO,CONTINENTAL,17,4 X 4,J,N,265,50,20,111H,193.35,439.5,>  20,4019238089448,359573,https://www.etyre.net/preview/t3/co-crossrxxl.jpg,B,C,71,B,N,N,1138497,https://eprel.ec.europa.eu/qr/1138497,2,REIFEN
438026,215 45TR 20TEFFIPERFRS,215/45 TR20 TL 95T  GY EFFI PERF R ST FP EDR,EFFIPERFRS,GY,GOODYEAR,11,LUXE BANDEN,J,J,215,45,20,95T,140.55,275,>  20,4038526328724,585091,https://www.etyre.net/preview/t3/gy-effiperfrs.jpg,A,B,70,B,N,N,1055783,https://eprel.ec.europa.eu/qr/1055783,3,REIFEN
438027,215 45TR 20TVECT4SG3RX,215/45 TR20 TL 95T  GY VEC 4SEAS G3 R EDR XL,VECT4SG3RX,GY,GOODYEAR,29,ALL-SEASON PW,J,J,215,45,20,95T,148.55,276,>  20,4038526326560,584438,https://www.etyre.net/preview/t3/gy-vect4sg3rx.jpg,A,B,72,B,J,N,1010432,https://eprel.ec.europa.eu/qr/1010432,3,REIFEN
438029,225 55 R 17TVEC4CARGOM,225/55  R17 TL 109H GY VEC 4SEASONS CARGO MOV,VEC4CARGOM,GY,GOODYEAR,37,ALL-SEASON LIGHT-TRU,J,N,225,55,17,109H,153.45,305.5,>  20,4038526342225,587032,https://www.etyre.net/preview/t3/gy-vec4cargom.jpg,B,B,71,B,J,N,1014114,https://eprel.ec.europa.eu/qr/1014114,3,REIFEN
438076,235 55VR 19TPS71K-SIL,235/55 VR19 TL 105V KUMHO ECSTA PS71 K-SILENT,PS71K-SIL,KU,KUMHO,17,4 X 4,J,N,235,55,19,105V,109.72,236.6,11,8808956316990,6301363,https://www.etyre.net/preview/t3/ku-ps71k-sil.jpg,A,B,72,B,N,N,2073032,https://eprel.ec.europa.eu/qr/2073032,3,REIFEN
438197,225 55VR 19TPROXR36B.,225/55 VR19 TL 99V  TOYO PROXES R36B,PROXR36B.,TO,TOYO,17,4 X 4,J,N,225,55,19,99V,113.4,0,>  20,4981910754787,1598012,https://www.etyre.net/preview/t3/to-proxr36b..jpg,C,C,69,B,N,N,604605,https://eprel.ec.europa.eu/qr/604605,3,REIFEN
440456,205 65HR 15TQUATRACXL,205/65 HR15 TL 99H  VR QUATRAC XL VW,QUATRACXL,VR,VREDESTEIN,29,ALL-SEASON PW,J,J,205,65,15,99H,73.05,121.5,>  20,8714692801549,AP20565015HQT6AQ2,https://www.etyre.net/preview/t3/vr-quatracxl.jpg,A,B,70,B,J,N,893605,https://eprel.ec.europa.eu/qr/893605,1,REIFEN
440619,235 55YR 17TNFPRIMUSXL,235/55 YR17 TL 103Y NEXEN N'FERA PRIMUS XL,NFPRIMUSXL,NX,NEXEN,11,LUXE BANDEN,J,J,235,55,17,103Y,76.4,156,>  20,8807622216497,11352,https://www.etyre.net/preview/t3/nx-nfprimusxl.jpg,C,B,72,B,N,N,1399424,https://eprel.ec.europa.eu/qr/1399424,3,REIFEN
440632,195 50VR 16TNFPRIMUSXL,195/50 VR16 TL 88V  NEXEN N'FERA PRIMUS XL,NFPRIMUSXL,NX,NEXEN,11,LUXE BANDEN,J,J,195,50,16,88V,57.45,108,>  20,8807622216671,11425,https://www.etyre.net/preview/t3/nx-nfprimusxl.jpg,C,B,72,B,N,N,1374343,https://eprel.ec.europa.eu/qr/1374343,1,REIFEN
440636,205 50VR 15TNFPRIMUS,205/50 VR15 TL 86V  NEXEN N'FERA PRIMUS,NFPRIMUS,NX,NEXEN,11,LUXE BANDEN,J,J,205,50,15,86V,55.65,108,>  20,8807622216534,11353,https://www.etyre.net/preview/t3/nx-nfprimus.jpg,D,B,71,B,N,N,1399426,https://eprel.ec.europa.eu/qr/1399426,1,REIFEN
440640,205 65WR 16TNFSPORT,205/65 WR16 TL 95W  NEXEN N'FERA SPORT,NFSPORT,NX,NEXEN,11,LUXE BANDEN,J,N,205,65,16,95W,58.45,118,>  20,8807622210785,17114,https://www.etyre.net/preview/t3/nx-nfsport.jpg,A,B,69,B,N,N,490116,https://eprel.ec.europa.eu/qr/490116,1,REIFEN
440647,165 65TR 15TNBLUEHDP,165/65 TR15 TL 81T  NEXEN N'BLUE HD PLUS,NBLUEHDP,NX,NEXEN,11,LUXE BANDEN,J,N,165,65,15,81T,40.6,72,>  20,8807622192036,16382,https://www.etyre.net/preview/t3/nx-nbluehdp.jpg,A,C,70,B,N,N,430642,https://eprel.ec.europa.eu/qr/430642,1,REIFEN
440668,235 45WR 17TPC7XL,235/45 WR17 TL 97W  CO PREMIUM CONT 7 XL (EV),PC7XL,CO,CONTINENTAL,11,LUXE BANDEN,J,J,235,45,17,97W,89.5,177.5,>  20,4019238079296,313066,https://www.etyre.net/preview/t3/co-pc7xl.jpg,C,A,72,B,N,N,843315,https://eprel.ec.europa.eu/qr/843315,1,REIFEN
440672,265 45WR 21TCSC7POLXLF,265/45 WR21 TL 108W CO CSC 7 POL XL FR,CSC7POLXLF,CO,CONTINENTAL,11,LUXE BANDEN,J,N,265,45,21,108W,250.41,500.5,>  20,4019238083668,313344,,A,A,73,B,N,N,1031162,https://eprel.ec.europa.eu/qr/1031162,2,REIFEN
440682,205 70 R 15TVANCULTRA,205/70  R15 TL 106R CO VANCONTACT ULTRA,VANCULTRA,CO,CONTINENTAL,16,BESTELWAGEN BANDEN,J,J,205,70,15,106R,91.05,198.5,9,4019238081190,451837,https://www.etyre.net/preview/t3/co-vancultra.jpg,B,A,71,B,N,N,1093070,https://eprel.ec.europa.eu/qr/1093070,1,REIFEN
440691,215 60HR 16TTS870CS,215/60 HR16 TL 95H  CO TS870 SEAL,TS870CS,CO,CONTINENTAL,13,LUXE BANDEN M&S,J,J,215,60,16,95H,114.75,197,>  20,4019238076301,355910,https://www.etyre.net/preview/t3/co-ts870cs.jpg,C,B,70,B,J,N,721930,https://eprel.ec.europa.eu/qr/721930,1,REIFEN
440776,265 35ZR 19TPS4SMO1XL,265/35 ZR19 TL 98Y  MI SPORT 4 S MO1 XL,PS4SMO1XL,MI,MICHELIN,11,LUXE BANDEN,J,J,265,35,19,98Y,239.11,395,>  20,3528704945542,494554,https://www.etyre.net/preview/t3/mi-ps4smo1xl.jpg,C,A,72,B,N,N,653713,https://eprel.ec.europa.eu/qr/653713,2,REIFEN
440804,245 35YR 20TCC2XL,245/35 YR20 TL 95Y  MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,245,35,20,95Y,193,308.5,19,3528706529634,652963,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,C,B,71,B,J,N,1092988,https://eprel.ec.europa.eu/qr/1092988,3,REIFEN
440805,255 35YR 20TCC2XL,255/35 YR20 TL 97Y  MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,255,35,20,97Y,176.85,286,5,3528701476025,147602,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,C,B,71,B,J,N,1092079,https://eprel.ec.europa.eu/qr/1092079,2,REIFEN
440816,245 40YR 20TE-PRIM*MOX,245/40 YR20 TL 99Y  MI E-PRIMACY * MO XL,E-PRIM*MOX,MI,MICHELIN,11,LUXE BANDEN,J,J,245,40,20,99Y,172.15,300,>  20,3528704585526,458552,https://www.etyre.net/preview/t3/mi-e-primmox.jpg,A,B,70,B,N,N,991721,https://eprel.ec.europa.eu/qr/991721,3,REIFEN
440817,275 40YR 20TCC2SUVXL,275/40 YR20 TL 106Y MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,275,40,20,106Y,196.35,312.5,10,3528707073716,707371,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1096000,https://eprel.ec.europa.eu/qr/1096000,2,REIFEN
440822,225 45WR 19TCC2SUVXL,225/45 WR19 TL 96W  MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,225,45,19,96W,162.45,266.5,>  20,3528705814335,581433,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1073893,https://eprel.ec.europa.eu/qr/1073893,3,REIFEN
440823,245 45VR 20TCC2SUV,245/45 VR20 TL 99V  MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,245,45,20,99V,210.95,329.5,>  20,3528706216121,621612,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,C,B,71,B,J,N,1093027,https://eprel.ec.europa.eu/qr/1093027,3,REIFEN
440825,285 40VR 20TCC2A/WXL,285/40 VR20 TL 108V MI CROSSCLIMATE 2 A/W XL,CC2A/WXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,N,285,40,20,108V,252.93,398.5,>  20,3528705448691,544869,https://www.etyre.net/preview/t3/mi-cc2awxl.jpg,C,C,73,B,J,N,1143998,https://eprel.ec.europa.eu/qr/1143998,2,REIFEN
440826,255 40VR 20TCC2XL,255/40 VR20 TL 101V MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,255,40,20,101V,213.4,342.5,>  20,3528709441223,944122,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1093006,https://eprel.ec.europa.eu/qr/1093006,2,REIFEN
440827,215 45WR 18TCC2XL,215/45 WR18 TL 93W  MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,215,45,18,93W,129.07,210.5,>  20,3528702437636,243763,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1120535,https://eprel.ec.europa.eu/qr/1120535,1,REIFEN
440832,245 40ZR 19TPS4SMO1XL,245/40 ZR19 TL 98Y  MI SPORT 4 S MO1 XL,PS4SMO1XL,MI,MICHELIN,11,LUXE BANDEN,J,J,245,40,19,98Y,166.45,262,>  20,3528700004250,425,https://www.etyre.net/preview/t3/mi-ps4smo1xl.jpg,C,A,72,B,N,N,653595,https://eprel.ec.europa.eu/qr/653595,3,REIFEN
440833,275 40YR 21TPS4SUVZP*,275/40 YR21 TL 107Y MI SPORT 4 SUV ZP *FRV XL,PS4SUVZP*,MI,MICHELIN,25,RUNFLAT BANDEN,J,N,275,40,21,107Y,240.95,378.5,4,3528702559925,255992,https://www.etyre.net/preview/t3/mi-ps4suvzp.jpg,B,B,72,B,N,N,823024,https://eprel.ec.europa.eu/qr/823024,2,REIFEN
440852,245 45YR 19TPS4SXL*,245/45 YR19 TL 102Y MI SPORT 4 S * XL,PS4SXL*,MI,MICHELIN,11,LUXE BANDEN,J,J,245,45,19,102Y,187.25,303,>  20,3528707255570,725557,https://www.etyre.net/preview/t3/mi-ps4sxl.jpg,C,B,71,B,N,N,653782,https://eprel.ec.europa.eu/qr/653782,3,REIFEN
440857,285 45VR 20TCC2A/WXL,285/45 VR20 TL 112V MI CROSSCLIMATE 2 A/W XL,CC2A/WXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,N,285,45,20,112V,226.75,362,>  20,3528702247280,224728,https://www.etyre.net/preview/t3/mi-cc2awxl.jpg,C,C,73,B,J,N,1081241,https://eprel.ec.europa.eu/qr/1081241,2,REIFEN
440863,255 45WR 21TSPORTEVAXL,255/45 WR21 TL 106W MI SPORT EV ACOUSTIC XL,SPORTEVAXL,MI,MICHELIN,11,LUXE BANDEN,J,N,255,45,21,106W,317.6,479,4,3528709988780,998878,https://www.etyre.net/preview/t3/mi-sportevaxl.jpg,A,B,72,B,N,N,946653,https://eprel.ec.europa.eu/qr/946653,2,REIFEN
440864,265 45YR 20TCC2SUVXL,265/45 YR20 TL 108Y MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,265,45,20,108Y,215.5,339,>  20,3528700859911,85991,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,73,B,J,N,1086920,https://eprel.ec.europa.eu/qr/1086920,2,REIFEN
440865,285 45WR 19TCC2SUVXL,285/45 WR19 TL 111W MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,285,45,19,111W,177.35,283.5,>  20,3528703184034,318403,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,73,B,J,N,1014472,https://eprel.ec.europa.eu/qr/1014472,2,REIFEN
440869,255 50YR 19TCC2SUVXL,255/50 YR19 TL 107Y MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,255,50,19,107Y,161.7,258.5,>  20,3528701494463,149446,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1089051,https://eprel.ec.europa.eu/qr/1089051,2,REIFEN
440870,255 50YR 20TCC2SUVXL,255/50 YR20 TL 109Y MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,255,50,20,109Y,211.08,323,>  20,3528706747144,674714,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1086917,https://eprel.ec.europa.eu/qr/1086917,2,REIFEN
440871,225 50VR 18TCC2SUV,225/50 VR18 TL 95V  MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,225,50,18,95V,141.5,234.5,>  20,3528703572176,357217,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,C,B,71,B,J,N,984250,https://eprel.ec.europa.eu/qr/984250,3,REIFEN
440883,285 45ZR 21TPS4SUVNC0X,285/45 ZR21 TL 113Y MI SPORT 4 SUV NC0 XL,PS4SUVNC0X,MI,MICHELIN,17,4 X 4,J,J,285,45,21,113Y,320.15,526,7,3528705198084,519808,https://www.etyre.net/preview/t3/mi-ps4suvnc0x.jpg,B,B,74,B,N,N,1612611,https://eprel.ec.europa.eu/qr/1612611,4,REIFEN
440899,265 50WR 19TCC2SUVXL,265/50 WR19 TL 110W MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,265,50,19,110W,178.8,281.5,>  20,3528703803546,380354,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,73,B,J,N,1089049,https://eprel.ec.europa.eu/qr/1089049,2,REIFEN
440900,265 50VR 20TCC2SUVXL,265/50 VR20 TL 111V MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,265,50,20,111V,195.15,306,16,3528700717617,71761,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,73,B,J,N,1086918,https://eprel.ec.europa.eu/qr/1086918,2,REIFEN
440902,235 55VR 18TCC2,235/55 VR18 TL 100V MI CROSSCLIMATE 2,CC2,MI,MICHELIN,29,ALL-SEASON PW,J,J,235,55,18,100V,114.55,186,>  20,3528700405897,40589,https://www.etyre.net/preview/t3/mi-cc2.jpg,C,B,71,B,J,N,1095998,https://eprel.ec.europa.eu/qr/1095998,3,REIFEN
440903,225 55VR 18TCC2XL,225/55 VR18 TL 102V MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,225,55,18,102V,124.93,201,>  20,3528706320521,632052,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1096003,https://eprel.ec.europa.eu/qr/1096003,3,REIFEN
440904,235 55VR 18TCC2XL,235/55 VR18 TL 104V MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,235,55,18,104V,120.21,192,>  20,3528701866116,186611,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1095999,https://eprel.ec.europa.eu/qr/1095999,3,REIFEN
440905,215 55HR 18TCC2,215/55 HR18 TL 95H  MI CROSSCLIMATE 2,CC2,MI,MICHELIN,29,ALL-SEASON PW,J,J,215,55,18,95H,117.4,186.5,>  20,3528708667433,866743,https://www.etyre.net/preview/t3/mi-cc2.jpg,C,B,71,B,J,N,1105604,https://eprel.ec.europa.eu/qr/1105604,3,REIFEN
440906,225 55VR 18TCC2,225/55 VR18 TL 98V  MI CROSSCLIMATE 2,CC2,MI,MICHELIN,29,ALL-SEASON PW,J,N,225,55,18,98V,126.45,200.5,>  20,3528703428190,342819,https://www.etyre.net/preview/t3/mi-cc2.jpg,C,B,71,B,J,N,1096005,https://eprel.ec.europa.eu/qr/1096005,3,REIFEN
440908,215 55VR 18TCC2XL,215/55 VR18 TL 99V  MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,215,55,18,99V,115.28,184.5,>  20,3528704176748,417674,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1105605,https://eprel.ec.europa.eu/qr/1105605,3,REIFEN
440909,235 55VR 19TCC2SUV,235/55 VR19 TL 101V MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,235,55,19,101V,128.45,205,>  20,3528704655571,465557,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,B,B,71,B,J,N,1092104,https://eprel.ec.europa.eu/qr/1092104,3,REIFEN
440910,235 55WR 19TCC2SUVXL,235/55 WR19 TL 105W MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,235,55,19,105W,137.77,223.5,>  20,3528706618437,661843,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1092103,https://eprel.ec.europa.eu/qr/1092103,3,REIFEN
440913,255 55WR 19TCC2SUVXL,255/55 WR19 TL 111W MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,255,55,19,111W,146.7,235,>  20,3528708309371,830937,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1025402,https://eprel.ec.europa.eu/qr/1025402,2,REIFEN
440915,235 55VR 20TCC2A/W,235/55 VR20 TL 102V MI CROSSCLIMATE 2 A/W,CC2A/W,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,N,235,55,20,102V,184.5,288.5,19,3528706769221,676922,https://www.etyre.net/preview/t3/mi-cc2aw.jpg,C,C,72,B,J,N,1059073,https://eprel.ec.europa.eu/qr/1059073,3,REIFEN
440922,235 55WR 19TE-PRIMMOXL,235/55 WR19 TL 105W MI E-PRIMACY MO XL,E-PRIMMOXL,MI,MICHELIN,11,LUXE BANDEN,J,J,235,55,19,105W,127.15,199.5,>  20,3528708594821,859482,https://www.etyre.net/preview/t3/mi-e-primmoxl.jpg,A,B,70,B,N,N,775089,https://eprel.ec.europa.eu/qr/775089,3,REIFEN
440938,205 65HR 16TCC2A/W,205/65 HR16 TL 95H  MI CROSSCLIMATE 2 A/W,CC2A/W,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,N,205,65,16,95H,159.4,259,>  20,3528707073327,707332,https://www.etyre.net/preview/t3/mi-cc2aw.jpg,D,C,72,B,J,N,1059050,https://eprel.ec.europa.eu/qr/1059050,1,REIFEN
440940,225 60WR 18TCC2XL,225/60 WR18 TL 104W MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,225,60,18,104W,121.5,198.5,>  20,3528707882264,788226,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,71,B,J,N,1092991,https://eprel.ec.europa.eu/qr/1092991,3,REIFEN
440942,235 60VR 18TCC2SUVXL,235/60 VR18 TL 107V MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,235,60,18,107V,129.45,208,>  20,3528701208862,120886,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1092081,https://eprel.ec.europa.eu/qr/1092081,3,REIFEN
440946,265 60TR 18TCC2SUV,265/60 TR18 TL 110T MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,265,60,18,110T,142.81,226,>  20,3528705824341,582434,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,B,B,73,B,J,N,1045665,https://eprel.ec.europa.eu/qr/1045665,2,REIFEN
440948,265 60HR 18TCC2SUV,265/60 HR18 TL 110H MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,265,60,18,110H,143.65,230,>  20,3528702783603,278360,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,B,B,73,B,J,N,1045671,https://eprel.ec.europa.eu/qr/1045671,2,REIFEN
440950,235 65VR 18TCC2SUVXL,235/65 VR18 TL 110V MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,235,65,18,110V,148.25,243,>  20,3528705770877,577087,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1092992,https://eprel.ec.europa.eu/qr/1092992,3,REIFEN
440951,245 65HR 17TCC2SUVXL,245/65 HR17 TL 111H MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,245,65,17,111H,136.05,211,>  20,3528706768859,676885,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1081240,https://eprel.ec.europa.eu/qr/1081240,3,REIFEN
440953,225 65VR 17TCC2SUVXL,225/65 VR17 TL 106V MI CROSSCLIMATE 2 SUV XL,CC2SUVXL,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,225,65,17,106V,116.8,185,>  20,3528709817905,981790,https://www.etyre.net/preview/t3/mi-cc2suvxl.jpg,B,B,71,B,J,N,1093024,https://eprel.ec.europa.eu/qr/1093024,3,REIFEN
440954,225 65HR 17TCC2SUV,225/65 HR17 TL 102H MI CROSSCLIMATE 2 SUV,CC2SUV,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,225,65,17,102H,112.55,184,>  20,3528700074345,7434,https://www.etyre.net/preview/t3/mi-cc2suv.jpg,C,B,71,B,J,N,1093023,https://eprel.ec.europa.eu/qr/1093023,3,REIFEN
440955,195 60HR 18TCC2XL,195/60 HR18 TL 96H  MI CROSSCLIMATE 2 XL,CC2XL,MI,MICHELIN,29,ALL-SEASON PW,J,J,195,60,18,96H,122.95,197,>  20,3528704890651,489065,https://www.etyre.net/preview/t3/mi-cc2xl.jpg,B,B,69,A,J,N,1235306,https://eprel.ec.europa.eu/qr/1235306,1,REIFEN
440956,255 65HR 17TCC2,255/65 HR17 TL 110H MI CROSSCLIMATE 2,CC2,MI,MICHELIN,38,ALL-SEASON 4X4/SUV,J,J,255,65,17,110H,132.55,205,>  20,3528700143041,14304,https://www.etyre.net/preview/t3/mi-cc2.jpg,B,B,71,B,J,N,1081239,https://eprel.ec.europa.eu/qr/1081239,2,REIFEN
440961,225 65 R 16TCCCAMPING,225/65  R16 TL 112R MI CROSSCLIMATE CAMPING,CCCAMPING,MI,MICHELIN,37,ALL-SEASON LIGHT-TRU,J,J,225,65,16,112R,157.2,241.5,>  20,3528704007882,400788,https://www.etyre.net/preview/t3/mi-cccamping.jpg,C,A,72,A,J,N,1217786,https://eprel.ec.europa.eu/qr/1217786,3,REIFEN
